popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,vibe
0,32996,False,0.634,0.124,7,-19.991,1,0.113,0.989,0.944,0.121,0.769,81.842,3,focus
65,371746,False,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,4,focus
24,350587,False,0.549,0.431,6,-13.118,0,0.0331,0.166,0.626,0.107,0.265,124.035,4,focus
22,190666,False,0.681,0.482,5,-9.097,1,0.0374,0.514,0.938,0.103,0.38,175.822,4,focus
0,504000,False,0.172,0.133,7,-17.8,0,0.0426,0.77,0.921,0.184,0.0256,120.005,4,focus
61,128000,False,0.487,0.0708,7,-30.666,1,0.0397,0.99,0.931,0.116,0.49,123.902,4,focus
45,165779,False,0.157,0.584,9,-12.255,1,0.0601,0.152,0.822,0.143,0.0744,149.927,4,focus
15,267173,False,0.383,0.29,8,-23.263,1,0.0809,0.104,0.872,0.108,0.112,114.26,4,focus
27,149320,False,0.543,0.541,11,-12.654,1,0.156,0.894,0.938,0.0681,0.791,124.749,4,focus
9,137600,False,0.568,0.621,1,-9.291,1,0.0419,0.689,0.963,0.192,0.193,150.064,4,focus
42,190976,False,0.284,0.961,11,-19.18,0,0.0958,0.217,0.874,0.448,0.0307,66.91,4,focus
0,60107,False,0.174,0.72,3,-3.623,0,0.0535,0.000321,0.866,0.51,0.196,69.542,4,focus
35,137691,False,0.848,0.172,10,-14.028,0,0.147,0.376,0.887,0.1,0.569,156.229,4,focus
40,253252,False,0.603,0.58,0,-7.61,1,0.034,0.000421,0.811,0.115,0.0621,103.058,4,focus
0,142911,False,0.669,0.515,11,-6.805,0,0.0982,0.393,0.905,0.435,0.42,88.996,4,focus
5,103000,False,0.715,0.341,0,-11.716,0,0.078,0.159,0.858,0.0688,0.51,84.963,4,focus
41,238367,True,0.613,0.23,11,-19.048,1,0.387,0.933,0.929,0.338,0.388,104.882,4,focus
20,227133,False,0.435,0.507,0,-16.153,1,0.0348,0.397,0.904,0.837,0.913,152.403,4,focus
9,270735,False,0.772,0.289,0,-8.394,1,0.0451,0.474,0.89,0.114,0.526,77.133,4,focus
45,240158,False,0.346,0.376,7,-11.197,0,0.0476,0.532,0.712,0.0757,0.33,81.17,4,focus
24,118000,False,0.165,0.112,1,-39.693,1,0.101,0.96,0.972,0.107,0.173,85.856,4,focus
3,336933,False,0.766,0.375,5,-13.456,1,0.0763,0.297,0.862,0.128,0.62,81.626,4,focus
24,400933,False,0.169,0.238,7,-15.741,1,0.0474,0.764,0.826,0.111,0.0334,115.864,3,focus
61,141126,False,0.489,0.307,9,-15.679,0,0.0374,0.765,0.848,0.135,0.182,71.104,4,focus
48,425906,False,0.636,0.519,1,-10.363,1,0.0581,0.00305,0.847,0.0933,0.0686,119.995,4,focus
39,120923,False,0.693,0.171,5,-15.304,0,0.0388,0.84,0.901,0.11,0.515,129.98,4,focus
0,204099,False,0.183,0.125,3,-19.154,1,0.0339,0.914,0.902,0.104,0.384,87.341,4,focus
44,230853,False,0.569,0.496,4,-11.423,0,0.0674,0.393,0.924,0.11,0.808,82.822,4,focus
11,266200,False,0.186,0.253,2,-18.789,1,0.0374,0.159,0.866,0.0981,0.0274,90.204,3,focus
24,220459,False,0.561,0.284,1,-15.309,0,0.0491,0.791,0.86,0.107,0.825,96.893,4,focus
44,127080,False,0.723,0.275,1,-8.247,1,0.118,0.609,0.835,0.111,0.186,160.056,4,focus
55,354613,False,0.381,0.508,4,-15.094,1,0.0465,0.00613,0.846,0.535,0.403,103.804,4,focus
37,67217,False,0.207,0.991,1,-8.991,1,0.161,0.118,0.993,0.424,0.0183,44.153,3,focus
10,133714,False,0.631,0.588,1,-17.901,1,0.0325,0.894,0.951,0.102,0.694,140.041,4,focus
11,61906,False,0.116,0.206,3,-25.798,1,0.0486,0.996,0.91,0.115,0.893,180.35,4,focus
47,198000,False,0.853,0.408,7,-13.163,1,0.105,0.457,0.936,0.271,0.548,120.002,4,focus
32,293866,False,0.384,0.0687,7,-30.411,1,0.0451,0.992,0.94,0.141,0.417,137.211,4,focus
58,162762,False,0.689,0.416,0,-9.32,1,0.0324,0.51,0.875,0.177,0.0971,120.027,4,focus
0,217268,False,0.399,0.314,5,-12.206,1,0.0379,0.991,0.897,0.078,0.336,135.281,4,focus
50,197500,False,0.445,0.328,2,-14.203,1,0.0281,0.846,0.866,0.075,0.175,99.989,4,focus
24,127800,False,0.263,0.228,8,-14.361,0,0.0376,0.902,0.935,0.123,0.0762,76.944,5,focus
43,41733,False,0.468,0.247,9,-10.09,1,0.0356,0.76,0.938,0.101,0.218,92.034,4,focus
0,546272,False,0.183,0.197,9,-12.342,1,0.0945,0.589,0.815,0.2,0.0594,98.295,3,focus
0,322133,False,0.236,0.499,4,-12.763,0,0.0396,0.576,0.745,0.0991,0.0757,98.581,4,focus
19,70453,False,0.355,0.252,8,-13.554,1,0.0356,0.924,0.895,0.116,0.609,162.05,3,focus
65,102080,False,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,4,focus
28,84923,False,0.71,0.0816,2,-13.742,0,0.0605,0.748,0.935,0.104,0.47,65.035,4,focus
40,194293,False,0.689,0.564,6,-7.276,1,0.126,0.149,0.941,0.0909,0.758,87.474,4,focus
52,153095,False,0.422,0.419,0,-9.049,1,0.0302,0.741,0.938,0.143,0.325,79.883,4,focus
27,97920,False,0.449,0.247,2,-16.29,1,0.0405,0.866,0.869,0.216,0.62,139.048,4,focus
15,544000,False,0.127,0.412,0,-13.833,1,0.0349,0.903,0.903,0.0898,0.0838,59.484,4,focus
32,142321,False,0.632,0.522,9,-13.853,0,0.0567,0.976,0.918,0.421,0.775,167.965,4,focus
31,173538,False,0.683,0.574,11,-10.483,1,0.0443,0.562,0.897,0.102,0.11,86.656,5,focus
11,336106,False,0.78,0.473,10,-17.316,0,0.0833,0.488,0.922,0.112,0.676,121.739,4,focus
14,134560,False,0.598,0.607,7,-11.348,1,0.0361,0.386,0.87,0.36,0.942,81.105,4,focus
50,493440,False,0.576,0.386,7,-12.604,1,0.061,0.0141,0.92,0.102,0.0375,124.994,4,focus
52,253044,False,0.646,0.57,0,-8.964,0,0.0265,0.559,0.868,0.0968,0.473,93.989,4,focus
53,342066,False,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,4,focus
35,214160,False,0.417,0.774,4,-6.03,0,0.0509,0.0199,0.928,0.266,0.28,92.041,4,focus
30,168616,False,0.665,0.139,3,-20.422,1,0.0551,0.464,0.839,0.101,0.703,139.764,4,focus
23,47000,False,0.661,0.042,5,-29.017,1,0.0433,0.976,0.968,0.114,0.575,82.314,4,focus
8,530343,False,0.819,0.32,2,-14.0,1,0.0843,0.012,0.887,0.206,0.332,125.012,4,focus
61,142614,False,0.334,0.13,1,-25.537,1,0.0488,0.971,0.902,0.111,0.595,144.733,3,focus
26,126521,False,0.822,0.304,2,-7.642,0,0.0487,0.502,0.862,0.112,0.221,91.992,3,focus
45,224298,False,0.249,0.297,4,-15.377,1,0.0349,0.855,0.886,0.0667,0.0375,140.052,3,focus
0,283933,False,0.0965,0.2,10,-16.97,1,0.0393,0.967,0.958,0.169,0.238,78.351,4,focus
19,379120,False,0.673,0.579,5,-8.813,0,0.0408,0.838,0.881,0.089,0.598,106.119,4,focus
0,445733,False,0.129,0.169,7,-19.892,1,0.0408,0.916,0.942,0.124,0.0541,52.153,3,focus
36,120000,False,0.149,0.146,8,-31.099,1,0.0617,0.214,0.641,0.112,0.0739,86.812,3,focus
35,147875,False,0.742,0.208,3,-9.677,1,0.239,0.571,0.898,0.102,0.341,81.989,4,focus
3,189160,False,0.537,0.302,4,-12.816,1,0.0324,0.738,0.905,0.122,0.413,110.578,4,focus
31,84750,False,0.801,0.186,6,-12.73,0,0.207,0.68,0.924,0.114,0.265,159.981,4,focus
41,96000,False,0.706,0.425,7,-14.386,0,0.0978,0.0549,0.975,0.159,0.324,80.002,4,focus
17,200687,False,0.229,0.413,5,-3.835,0,0.0892,1.18e-06,0.904,0.0644,0.0777,119.816,3,focus
46,290731,False,0.656,0.565,9,-11.195,0,0.0323,0.481,0.951,0.313,0.21,122.934,4,focus
15,378760,False,0.192,0.185,9,-15.67,0,0.0328,0.779,0.952,0.0878,0.0533,83.996,3,focus
19,80813,False,0.37,0.0798,11,-16.654,0,0.0292,0.899,0.959,0.144,0.182,53.164,4,focus
21,240026,False,0.783,0.506,2,-14.552,1,0.0651,0.952,0.918,0.0676,0.397,117.147,4,focus
7,515693,False,0.706,0.5,1,-17.183,1,0.0475,0.000361,0.869,0.0729,0.0674,120.991,4,focus
0,226880,False,0.226,0.19,2,-15.303,0,0.0423,0.194,0.544,0.1,0.063,48.443,4,focus
37,146666,False,0.768,0.181,0,-15.438,1,0.0599,0.583,0.926,0.226,0.542,90.005,4,focus
57,153583,False,0.749,0.385,8,-10.886,1,0.177,0.278,0.791,0.131,0.24,118.009,4,focus
0,361750,True,0.134,0.852,5,-3.827,0,0.116,5.79e-05,0.92,0.345,0.044,100.039,4,focus
10,84090,False,0.803,0.394,11,-11.367,0,0.0622,0.798,0.859,0.15,0.759,132.001,4,focus
0,198816,False,0.0604,0.625,4,-11.971,1,0.084,0.469,0.974,0.173,0.166,60.214,4,focus
46,224014,False,0.0891,0.427,0,-28.765,0,0.0476,0.896,0.905,0.209,0.00189,87.995,4,focus
32,120740,False,0.711,0.301,9,-12.176,1,0.0701,0.827,0.913,0.27,0.422,82.018,4,focus
53,146000,False,0.368,0.153,1,-27.895,0,0.026,0.96,0.863,0.111,0.508,75.194,4,focus
38,331826,False,0.662,0.527,9,-8.132,0,0.263,0.629,0.709,0.129,0.422,95.038,4,focus
7,123124,False,0.737,0.44,10,-10.21,0,0.0457,0.00141,0.911,0.105,0.503,120.003,4,focus
14,407586,False,0.354,0.276,11,-17.697,0,0.0457,0.86,0.883,0.693,0.187,94.46,3,focus
7,118047,False,0.535,0.678,1,-13.146,1,0.0389,0.00262,0.957,0.0797,0.663,97.603,4,focus
41,208666,False,0.56,0.67,8,-8.286,0,0.028,0.781,0.913,0.109,0.76,140.002,4,focus
9,80066,False,0.644,0.232,4,-13.557,1,0.0374,0.962,0.923,0.102,0.442,93.436,4,focus
21,290266,False,0.413,0.573,0,-10.188,1,0.027,0.0133,0.693,0.138,0.349,97.682,4,focus
28,96801,False,0.604,0.338,10,-12.582,0,0.166,0.0149,0.798,0.113,0.388,145.044,4,focus
34,147096,False,0.774,0.113,2,-10.678,0,0.0486,0.111,0.598,0.155,0.334,92.977,4,focus
18,123913,False,0.27,0.308,0,-14.577,1,0.0365,0.928,0.899,0.135,0.171,137.634,4,focus
0,137933,False,0.499,0.215,11,-17.369,0,0.031,0.898,0.913,0.0989,0.74,132.383,4,focus
27,138148,False,0.681,0.521,11,-8.444,0,0.0469,0.372,0.865,0.112,0.239,81.94,4,focus
22,179040,False,0.523,0.394,2,-9.956,0,0.0592,0.892,0.749,0.101,0.681,136.553,3,focus
43,389325,False,0.522,0.462,5,-11.273,1,0.0335,0.674,0.969,0.11,0.104,80.0,4,focus
50,188409,False,0.169,0.629,2,-16.737,0,0.0452,0.81,0.993,0.915,1e-05,85.16,4,focus
45,281980,False,0.486,0.611,7,-8.896,1,0.0407,0.0485,0.893,0.109,0.0457,100.986,4,focus
33,114000,False,0.64,0.258,6,-12.636,0,0.111,0.187,0.812,0.102,0.158,79.903,4,focus
25,143445,False,0.178,0.206,10,-21.593,0,0.0376,0.157,0.64,0.0953,0.0358,165.91,4,focus
65,292853,False,0.483,0.5,6,-9.403,1,0.0241,0.354,0.912,0.103,0.368,95.981,4,focus
51,123720,False,0.276,0.289,4,-14.322,0,0.0339,0.662,0.982,0.0963,0.0805,39.369,4,focus
2,98093,False,0.55,0.162,10,-21.547,1,0.0454,0.993,0.957,0.1,0.913,162.685,3,focus
22,149093,False,0.215,0.153,3,-18.912,1,0.0374,0.788,0.976,0.0917,0.193,89.836,3,focus
0,120000,False,0.433,0.997,4,-18.363,0,0.0509,0.935,0.866,0.937,0.0153,66.389,4,focus
18,176493,False,0.108,0.29,1,-14.76,1,0.0504,0.611,0.911,0.049,0.0394,166.161,3,focus
54,195120,False,0.119,0.322,9,-12.25,1,0.0349,0.69,0.888,0.0994,0.125,83.529,4,focus
8,84317,False,0.496,0.0441,5,-24.634,1,0.0577,0.996,0.956,0.128,0.541,135.118,3,focus
8,201373,False,0.449,0.499,10,-10.375,0,0.0342,0.77,0.821,0.0981,0.395,82.008,4,focus
37,307693,False,0.535,0.546,4,-13.637,1,0.0344,0.0224,0.879,0.257,0.32,117.652,4,focus
40,186266,False,0.397,0.432,0,-20.755,0,0.0562,0.172,0.778,0.145,0.0378,136.267,5,focus
12,121414,False,0.695,0.261,6,-7.062,1,0.254,0.409,0.92,0.131,0.423,167.54,4,focus
0,279093,False,0.469,0.259,5,-15.335,0,0.0376,0.246,0.872,0.319,0.0373,110.601,3,focus
27,145937,False,0.795,0.317,0,-8.337,1,0.106,0.6,0.882,0.085,0.403,79.998,4,focus
11,460068,False,0.106,0.512,1,-22.063,0,0.125,0.879,0.9,0.0974,0.0396,91.757,3,focus
17,140471,False,0.2,0.392,7,-9.868,1,0.0359,0.0088,0.967,0.108,0.323,107.727,4,focus
34,84374,False,0.165,0.781,3,-14.779,1,0.0924,0.139,0.944,0.192,0.0124,124.497,3,focus
38,254490,False,0.429,0.372,6,-11.963,0,0.0357,0.79,0.921,0.1,0.435,174.092,4,focus
57,115565,False,0.658,0.629,5,-7.837,1,0.0276,0.885,0.909,0.152,0.625,132.986,4,focus
19,87186,False,0.225,0.305,8,-13.505,1,0.0448,0.778,0.906,0.182,0.35,169.897,4,focus
8,235000,False,0.487,0.388,6,-14.58,1,0.0668,0.515,0.798,0.0868,0.135,126.654,5,focus
8,250013,False,0.583,0.44,11,-8.75,1,0.0313,0.803,0.813,0.105,0.594,101.799,4,focus
0,724000,False,0.116,0.442,6,-13.458,0,0.0476,0.0509,0.952,0.0677,0.0228,94.829,4,focus
12,91826,False,0.58,0.642,6,-6.986,0,0.0647,0.357,0.785,0.0798,0.0504,115.0,4,focus
45,216250,False,0.617,0.397,7,-10.121,1,0.0272,0.00179,0.865,0.111,0.0344,99.973,4,focus
6,330773,False,0.17,0.184,1,-29.631,1,0.0415,0.724,0.833,0.11,0.0946,65.909,4,focus
50,149673,False,0.446,0.108,9,-22.114,1,0.0311,0.968,0.981,0.0664,0.245,111.943,4,focus
44,297426,False,0.787,0.224,10,-14.059,0,0.0645,0.0233,0.731,0.162,0.33,95.912,4,focus
16,249608,False,0.365,0.759,7,-4.783,1,0.0324,0.00442,0.927,0.093,0.165,75.017,4,focus
0,173600,False,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,focus
42,461680,False,0.724,0.491,6,-14.257,0,0.0389,0.15,0.9,0.12,0.488,122.963,4,focus
46,122857,False,0.693,0.291,9,-9.735,0,0.115,0.819,0.965,0.0929,0.213,79.98,4,focus
46,249333,False,0.172,0.371,11,-10.516,0,0.033,0.904,0.921,0.107,0.101,63.998,4,focus
17,128240,False,0.766,0.393,5,-16.159,1,0.0497,0.896,0.965,0.166,0.947,104.703,4,focus
48,160586,False,0.254,0.495,3,-16.035,1,0.0382,0.946,0.87,0.109,0.461,179.836,4,focus
42,231927,False,0.272,0.358,5,-9.335,1,0.0297,0.027,0.905,0.12,0.202,75.772,4,focus
33,160000,False,0.0,0.178,0,-7.704,0,0.0,0.187,0.981,0.57,0.0,0.0,0,focus
50,210052,False,0.157,0.184,4,-19.854,0,0.0442,0.539,0.922,0.107,0.0304,132.606,3,focus
0,339613,False,0.288,0.186,3,-19.017,1,0.0628,0.965,0.971,0.126,0.0673,67.37,4,focus
46,295200,False,0.361,0.445,11,-9.768,0,0.0333,0.835,0.893,0.146,0.5,99.998,4,focus
10,475080,False,0.486,0.532,0,-11.561,0,0.11,0.665,0.663,0.16,0.336,98.278,4,focus
18,328786,False,0.771,0.469,1,-14.453,1,0.0471,0.00122,0.867,0.0659,0.164,124.005,4,focus
44,103705,False,0.76,0.366,5,-8.91,1,0.0479,0.837,0.907,0.0945,0.317,84.998,4,focus
24,75160,False,0.576,0.248,2,-19.584,0,0.0383,0.778,0.912,0.12,0.0383,119.092,3,focus
13,216466,False,0.803,0.278,2,-13.841,0,0.0484,0.0207,0.875,0.12,0.473,130.001,4,focus
20,144000,False,0.183,0.0709,2,-24.754,1,0.0498,0.929,0.964,0.134,0.0614,84.695,4,focus
24,258000,False,0.157,0.211,4,-17.041,0,0.042,0.974,0.942,0.14,0.109,70.971,4,focus
5,184800,False,0.587,0.328,4,-16.933,1,0.0524,0.921,0.934,0.185,0.288,74.993,4,focus
51,303506,False,0.453,0.292,7,-16.777,1,0.0342,0.041,0.814,0.0977,0.125,135.387,4,focus
40,285225,False,0.574,0.156,6,-17.502,0,0.0361,0.00687,0.923,0.111,0.0677,96.288,4,focus
37,364733,False,0.501,0.365,9,-15.811,0,0.107,0.685,0.942,0.129,0.158,124.066,4,focus
0,696480,False,0.139,0.37,11,-16.325,0,0.062,0.0245,0.765,0.0803,0.0337,140.906,4,focus
21,145219,False,0.648,0.357,0,-8.105,1,0.0399,0.597,0.835,0.169,0.528,83.084,4,focus
13,222563,False,0.32,0.265,9,-18.843,0,0.0324,0.92,0.913,0.0476,0.162,169.949,5,focus
17,429002,False,0.677,0.528,4,-14.174,0,0.0489,0.00357,0.902,0.187,0.0383,125.998,4,focus
68,230500,False,0.791,0.329,10,-12.906,0,0.0592,0.6,0.863,0.193,0.526,127.021,4,focus
63,210624,False,0.0602,0.00961,7,-34.583,1,0.0498,0.923,0.989,0.0922,0.0942,64.154,4,focus
11,206869,False,0.0717,0.459,6,-16.526,1,0.0622,0.738,0.931,0.0925,0.0356,185.643,4,focus
34,110733,False,0.212,0.99,11,-20.566,0,0.0497,0.149,0.997,0.958,0.0138,89.603,4,focus
31,152570,False,0.349,0.353,0,-14.36,1,0.0291,0.194,0.44,0.121,0.211,105.994,4,focus
39,294750,False,0.334,0.794,10,-5.019,0,0.219,0.0499,0.804,0.131,0.0772,75.862,5,focus
49,236312,False,0.542,0.601,10,-14.681,1,0.0384,0.291,0.889,0.158,0.108,116.023,4,focus
0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,focus
28,139133,False,0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,focus
43,202000,False,0.716,0.46,6,-12.621,0,0.0333,0.392,0.777,0.0984,0.59,93.01,4,focus
30,280000,False,0.698,0.496,9,-11.991,0,0.0367,0.557,0.852,0.091,0.282,160.007,4,focus
55,135551,False,0.476,0.41,8,-11.16,1,0.0822,0.844,0.895,0.0964,0.284,86.818,4,focus
6,41893,False,0.212,0.221,0,-20.543,1,0.0454,0.98,0.96,0.149,0.425,148.759,5,focus
0,147773,False,0.532,0.0507,2,-27.646,0,0.0587,0.978,0.917,0.123,0.628,112.746,4,focus
18,140103,False,0.611,0.35,0,-11.393,0,0.029,0.328,0.613,0.114,0.113,99.875,4,focus
1,330000,False,0.363,0.319,9,-13.795,0,0.0338,0.914,0.948,0.0687,0.0687,79.866,4,focus
0,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,focus
37,212069,False,0.636,0.599,0,-9.378,1,0.0282,0.00885,0.933,0.14,0.653,101.615,4,focus
41,224580,False,0.437,0.469,2,-12.201,0,0.0406,0.334,0.716,0.683,0.0395,139.986,4,focus
23,218266,False,0.283,0.458,0,-10.741,1,0.0313,0.382,0.918,0.329,0.0941,171.345,4,focus
21,86186,False,0.189,0.293,7,-14.654,1,0.0368,0.871,0.895,0.266,0.14,83.352,4,focus
50,146891,False,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,focus
32,109000,False,0.219,0.563,9,-15.795,1,0.0797,0.188,0.989,0.212,0.0196,120.055,4,focus
62,72000,False,0.345,0.68,2,-10.64,1,0.0288,0.573,0.984,0.192,0.151,100.001,4,focus
45,196490,False,0.385,0.393,1,-11.91,1,0.0307,0.614,0.725,0.108,0.0918,109.909,4,focus
7,183936,False,0.667,0.27,1,-8.547,1,0.309,0.329,0.917,0.548,0.416,85.93,4,focus
11,170396,False,0.6,0.552,7,-5.335,0,0.0427,0.658,0.946,0.107,0.184,170.063,4,focus
63,287393,False,0.598,0.488,6,-10.905,1,0.0307,0.741,0.779,0.0945,0.396,144.977,3,focus
5,225160,False,0.475,0.13,0,-23.447,1,0.0532,0.995,0.898,0.0963,0.781,116.459,4,focus
56,274493,False,0.182,0.342,2,-15.843,0,0.0348,0.424,0.673,0.115,0.0388,145.068,4,focus
55,132000,False,0.674,0.292,5,-13.884,0,0.0833,0.857,0.927,0.108,0.581,80.002,4,focus
8,295004,False,0.0846,0.16,8,-22.644,1,0.0412,0.736,0.964,0.122,0.0371,78.684,4,focus
50,228213,False,0.258,0.159,10,-14.334,1,0.0299,0.936,0.959,0.113,0.0869,61.355,4,focus
59,141971,False,0.366,0.398,4,-9.75,1,0.0758,0.785,0.846,0.111,0.0399,70.915,4,focus
9,384965,False,0.769,0.39,6,-14.037,0,0.0611,0.00143,0.861,0.0833,0.24,110.994,4,focus
37,125884,False,0.0,0.000271,1,-40.795,1,0.0,0.731,0.864,0.389,0.0,0.0,0,focus
49,155866,False,0.172,0.222,3,-18.408,1,0.0419,0.457,0.808,0.0965,0.0392,74.914,3,focus
1,57760,False,0.376,0.684,0,-11.767,1,0.0521,0.589,0.951,0.172,0.229,144.769,3,focus
43,185142,False,0.654,0.451,11,-10.406,0,0.0379,0.489,0.823,0.136,0.0998,140.006,4,focus
22,44293,False,0.511,0.169,2,-16.233,1,0.0492,0.808,0.841,0.142,0.326,77.084,3,focus
36,138447,False,0.64,0.458,0,-6.489,0,0.0865,0.657,0.826,0.0862,0.354,75.854,4,focus
8,314415,False,0.405,0.482,5,-11.722,1,0.0397,0.21,0.908,0.0769,0.032,104.482,4,focus
0,214455,False,0.336,0.485,8,-11.719,1,0.052,0.949,0.937,0.844,0.546,125.921,3,focus
16,151586,False,0.382,0.241,7,-13.66,0,0.0272,0.643,0.944,0.156,0.207,146.177,4,focus
22,85920,False,0.45,0.186,0,-14.866,1,0.0393,0.932,0.85,0.12,0.886,95.845,4,focus
11,251562,False,0.609,0.726,2,-7.917,1,0.0399,0.478,0.904,0.229,0.0522,125.015,3,focus
53,201992,False,0.522,0.753,6,-9.301,1,0.0359,0.654,0.957,0.27,0.526,117.128,4,focus
22,219293,False,0.329,0.187,7,-18.043,1,0.0542,0.991,0.909,0.0879,0.576,180.0,3,focus
47,211000,False,0.461,0.279,4,-15.836,1,0.0883,0.975,0.908,0.0981,0.311,112.015,4,focus
50,290840,False,0.657,0.459,1,-13.095,1,0.04,0.0591,0.773,0.111,0.139,82.821,4,focus
0,345000,False,0.668,0.512,2,-8.819,1,0.0305,0.131,0.924,0.0873,0.0387,112.002,4,focus
60,78874,False,0.367,0.107,9,-20.273,0,0.0471,0.862,0.926,0.107,0.146,129.368,3,focus
4,640000,False,0.154,0.17,9,-16.767,1,0.0382,0.275,0.861,0.548,0.0283,106.182,1,focus
0,232000,False,0.176,0.75,1,-16.664,1,0.167,0.123,0.914,0.109,0.0378,93.225,4,focus
26,296706,False,0.0895,0.0612,7,-26.14,1,0.0389,0.822,0.871,0.312,0.0917,81.406,4,focus
18,152066,False,0.484,0.549,7,-10.609,1,0.0334,0.937,0.922,0.174,0.627,134.273,4,focus
62,209213,True,0.64,0.558,1,-7.078,1,0.027,0.000144,0.865,0.103,0.208,115.007,4,focus
51,245600,False,0.407,0.254,5,-21.673,1,0.0583,0.992,0.933,0.0889,0.257,77.0,4,focus
16,204852,False,0.623,0.475,7,-13.06,1,0.0586,0.285,0.889,0.0862,0.0946,149.85,4,focus
20,194615,False,0.196,0.446,7,-9.698,0,0.0386,0.0871,0.946,0.0959,0.07,104.244,4,focus
16,523351,False,0.248,0.534,6,-8.27,1,0.0523,0.0438,0.633,0.119,0.0357,113.97,4,focus
20,162549,False,0.424,0.508,4,-9.045,0,0.0362,0.656,0.867,0.18,0.464,177.591,4,focus
18,413480,False,0.601,0.616,5,-10.865,1,0.0322,0.677,0.831,0.117,0.798,112.775,4,focus
0,185312,False,0.203,0.367,1,-17.571,1,0.0353,0.105,0.851,0.132,0.0719,128.889,1,focus
84,212750,False,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3,focus
21,212019,False,0.276,0.0529,2,-20.406,0,0.036,0.758,0.92,0.096,0.0773,110.337,3,focus
47,257680,False,0.362,0.713,7,-4.718,1,0.0459,3.32e-05,0.946,0.44,0.124,79.987,3,focus
55,190260,False,0.73,0.385,2,-15.808,1,0.113,0.283,0.861,0.0792,0.0398,120.024,4,focus
7,254250,False,0.487,0.516,5,-12.154,0,0.0625,0.952,0.86,0.125,0.604,167.357,4,focus
45,247422,False,0.581,0.375,3,-16.464,1,0.0363,0.39,0.651,0.672,0.106,97.006,4,focus
49,267847,False,0.519,0.433,0,-9.192,1,0.0367,0.837,0.841,0.204,0.345,112.004,4,focus
55,144200,False,0.321,0.241,1,-20.495,1,0.0373,0.442,0.888,0.105,0.0795,128.98,4,focus
21,451262,False,0.399,0.443,9,-8.543,0,0.03,0.0671,0.61,0.0929,0.0364,114.032,4,focus
44,197315,False,0.514,0.162,9,-15.86,1,0.0607,0.959,0.947,0.112,0.286,93.519,4,focus
43,289258,True,0.323,0.417,1,-18.764,1,0.299,0.879,0.863,0.349,0.182,180.256,4,focus
32,152215,False,0.713,0.415,5,-6.073,0,0.0459,0.913,0.966,0.0786,0.793,119.533,4,focus
65,596886,False,0.0808,0.189,10,-17.587,1,0.0983,0.785,0.968,0.125,1e-05,85.913,3,focus
26,210705,False,0.737,0.285,11,-15.976,0,0.0878,0.919,0.897,0.114,0.708,85.023,4,focus
36,472000,False,0.521,0.501,4,-12.301,0,0.0317,0.000327,0.886,0.113,0.0399,90.001,4,focus
10,59693,False,0.274,0.091,6,-25.702,1,0.047,0.417,0.973,0.137,0.0351,133.642,3,focus
10,65000,False,0.611,0.267,3,-16.438,1,0.0469,0.91,0.862,0.106,0.585,119.852,4,focus
22,184764,False,0.406,0.24,2,-19.233,1,0.0476,0.851,0.912,0.103,0.673,88.152,4,focus
9,349026,False,0.736,0.262,9,-18.56,1,0.0348,0.0882,0.827,0.0897,0.699,113.99,4,focus
38,423693,False,0.556,0.622,1,-9.179,0,0.0283,0.587,0.969,0.118,0.177,119.995,4,focus
1,169500,False,0.359,0.733,10,-15.25,0,0.0894,0.529,0.925,0.105,0.0758,114.993,4,focus
53,307423,False,0.496,0.465,6,-10.03,1,0.0421,0.0325,0.706,0.0648,0.0781,117.0,4,focus
28,83200,False,0.166,0.145,4,-21.074,1,0.05,0.97,0.956,0.109,0.144,88.933,4,focus
50,198440,False,0.138,0.435,2,-17.072,0,0.0479,0.742,0.986,0.904,1e-05,103.086,4,focus
10,266129,False,0.626,0.552,2,-6.417,1,0.0375,0.271,0.871,0.112,0.19,124.028,4,focus
33,128000,False,0.0,0.359,7,-7.687,0,0.0,0.67,0.961,0.753,0.0,0.0,0,focus
54,101572,False,0.357,0.0878,10,-16.909,1,0.0392,0.967,0.98,0.102,0.654,82.874,3,focus
9,195950,False,0.141,0.327,6,-18.507,1,0.0609,0.801,0.976,0.176,0.0338,71.217,1,focus
27,75492,False,0.706,0.537,4,-13.011,1,0.0295,0.087,0.979,0.124,0.271,100.155,4,focus
42,123380,False,0.541,0.564,10,-5.027,0,0.0448,0.154,0.878,0.0967,0.203,71.008,4,focus
